1.6849,1.7079,2.4133,2.4748,2.4111,2.4547,3.3233,3.3099,3.3491,3.5829,3.5922,3.6466,3.6156,4.4927,4.545,5.0841,5.0984,5.1168,5.1518,1.3257,1.3909,1.8396,1.8911,1.3683,1.832,1.8698,2.54,2.538,2.5879,3.3556,3.376,3.3685,3.4105,2.6866,2.6736,3.5938,3.6417,3.6599,4.3939,4.4482,4.4571,4.4651,4.9977,5.0536,5.064,1.3613,1.3723,1.8545,1.3422,2.5937,3.3857,2.7324,2.7003,3.6566,4.4834,5.0055,2.0766,1.5866,2.035,2.0364,2.6444,2.7013,2.7227,3.3996,3.4438,3.4765,3.6654,3.7319,3.747,3.8004,3.6778,3.7178,3.7279,3.7757,3.7773,3.858,3.9344,3.7643,3.7645,3.823,3.8191,3.869,3.8884,3.9315,3.9811,3.9865,4.0415,3.8298,3.8663,3.9248,3.9536,4.0386,4.0197,4.1199,4.1216,4.2074,3.8248,3.9103,3.93,3.9098,4.0159,4.0569,4.14,4.1251,4.2246,4.007,4.0186,4.0723,4.0697,4.1523,4.1017,4.1853,4.2028,4.225,2.7838,4.1404,4.1819,4.2295,4.2087,4.2325,4.2786,3.6202,3.6652,4.3854,4.4254,4.3852,4.8904,4.8976,1.5602,2.0121,2.0546,1.5539,2.0748,2.7137,2.7032,2.6998,2.6886,3.4133,3.4203,3.4737,3.4362,3.4739,3.1744,3.2451,3.3312,3.6406,3.6335,3.6623,3.7238,3.7638,3.6328,3.5672,3.6365,3.6919,3.6955,3.7229,3.8264,3.849,3.6781,3.6723,3.9152,3.9359,4.0288,3.4272,3.694,4.0172,4.0843,4.1656,3.5798,3.6522,3.7403,3.7811,4.165,4.2015,3.8838,3.9754,4.2083,4.2682,2.7413,3.926,3.9693,4.0201,4.2838,4.2633,2.7943,2.8324,4.0905,4.1242,4.1437,4.2036,4.2554,4.2762,4.3293,4.3189,4.2631,4.2533,4.3319,3.6755,3.6659,3.6971,3.6975,3.6834,4.429,4.4385,4.4593,4.9032,4.9172,4.9211,4.9816,4.9094,2.09,2.0971,2.1286,2.1177,2.7081,2.6901,2.6947,2.727,3.444,3.4486,3.4824,3.0652,3.1303,3.0029,3.1663,3.1836,3.2385,2.9894,3.0578,3.0479,3.1133,3.1171,3.1112,3.1942,3.3749,3.0375,3.0141,3.1048,3.133,3.1279,3.1517,3.2077,3.2258,3.2709,3.3389,3.3332,3.4142,3.4523,3.0769,3.0911,3.117,3.1554,3.1726,3.2072,3.2615,3.3541,3.3706,3.3497,3.3916,3.4536,3.1373,3.1555,3.1606,3.1928,3.2094,3.284,3.3107,3.3433,3.4025,3.3901,3.4201,3.5104,3.615,3.5875,3.644,3.2091,3.2357,3.2573,3.2807,3.375,3.3752,3.4317,3.4896,3.4567,3.512,3.5877,3.6172,3.6564,3.6657,3.7179,3.798,3.2581,3.2935,3.3738,3.3719,3.4513,3.4576,3.4739,3.5411,3.5149,3.5683,3.587,3.861,3.9348,3.34,3.3887,3.4457,3.528,3.5456,3.5193,3.5876,3.6607,3.6321,3.6848,3.9601,4.065,3.3767,3.4966,3.5698,3.6168,3.6233,3.6412,3.7081,3.7055,4.115,4.152,3.4249,3.487,3.5329,3.6276,3.6267,3.6739,3.775,4.2285,3.6322,3.6538,3.6952,3.6891,3.7858,3.7649,3.8075,4.2552,3.7445,3.7583,3.9832,4.0144,4.0663,4.1123,4.1721,4.2265,4.3839,4.3389,4.3645,4.3403,3.641,3.6393,3.6822,3.6839,4.4008,4.4034,4.4594,4.4569,4.8859,4.9378,4.9754,4.9784,1.7996,1.769,2.1412,2.2162,2.188,1.7774,1.8249,2.7759,2.7472,2.7887,2.8186,3.4587,3.4614,3.5148,3.5398,2.9937,3.1147,3.1874,2.9814,3.0349,3.0583,3.0949,3.1242,3.2507,3.1685,3.2471,2.9637,3.0751,3.0381,3.0911,3.1339,3.1526,3.1567,3.2247,3.2762,3.2945,3.3551,3.3614,2.9366,2.9357,2.9897,3.0154,3.0179,3.0985,3.1187,3.1556,3.1623,3.2577,3.259,3.3137,3.3756,3.3741,3.3965,3.3648,2.9463,2.9831,3.0423,3.1025,3.1265,3.1087,3.1671,3.1799,3.2357,3.3047,3.365,3.3924,3.4702,3.491,3.5007,2.9895,3.0636,3.0726,3.1774,3.196,3.2124,3.2558,3.2945,3.3367,3.3818,3.3832,3.4529,3.4691,3.4734,3.0926,3.1668,3.2028,3.2267,3.2751,3.3028,3.3541,3.3584,3.4098,3.4281,3.4764,3.5116,3.5989,3.605,3.7246,3.7874,3.197,3.2567,3.2348,3.2501,3.3022,3.3752,3.3688,3.4074,3.4642,3.473,3.5853,3.5631,3.6388,3.8061,3.8856,3.2535,3.246,3.2995,3.2938,3.3813,3.443,3.4547,3.52,3.5006,3.4943,3.5308,3.6019,3.6275,3.9622,4.0643,3.3077,3.3126,3.3738,3.4073,3.4683,3.4802,3.5605,3.5896,3.681,3.6837,4.0984,3.4512,3.4581,3.5351,3.5276,3.5524,3.6719,3.6806,3.7372,4.186,3.4402,3.4682,3.509,3.5299,3.609,3.6043,3.6533,3.7439,3.7773,3.7706,4.263,3.4981,3.5737,3.6366,3.6669,3.6569,3.7349,3.7717,3.7606,3.8122,4.3076,2.8973,2.9351,3.6938,3.6996,3.751,3.7612,3.8068,3.8383,4.3514,4.3134,2.8919,2.9125,3.7061,3.738,3.8542,3.9123,4.1006,4.3301,4.1694,4.1571,4.2247,4.2631,4.2832,4.4478,4.4418,4.3613,4.4124,3.6413,3.6784,3.6926,4.4007,4.3614,4.4254,4.8245,4.9297,4.9283,2.1804,2.1391,2.2038,1.7705,1.7989,1.8809,2.309,1.8622,1.8539,2.7567,2.808,2.8506,3.474,3.4924,3.5205,3.5472,2.9735,2.9752,3.0368,3.1094,3.2092,2.9965,2.9568,3.0323,3.0648,3.1315,3.2062,2.9678,2.9856,3.0098,3.0633,3.0999,3.1441,3.1978,3.1503,3.2758,3.2966,3.3436,3.3792,3.4805,2.9525,3.0198,2.9934,3.1331,3.1071,3.1892,3.1782,3.2445,3.2788,3.3995,3.0205,2.9937,3.0244,3.0461,3.1389,3.1983,3.1995,3.2708,3.3046,3.2944,3.3637,3.4504,3.4304,3.487,3.5007,2.9974,3.0965,3.126,3.1825,3.2569,3.3304,3.3764,3.3847,3.391,3.3849,3.4455,3.6498,3.1122,3.1543,3.2288,3.3574,3.3942,3.3613,3.4337,3.4752,3.5565,3.6383,3.6282,3.6308,3.6344,3.2375,3.2562,3.2924,3.308,3.3296,3.415,3.4368,3.4811,3.4329,3.5037,3.5644,3.6545,3.9171,3.9026,3.2379,3.2813,3.3223,3.4006,3.4382,3.439,3.4913,3.517,3.6429,3.628,3.6667,3.9869,3.3364,3.3366,3.4008,3.3982,3.4322,3.5225,3.556,3.6035,3.6051,3.6862,3.6682,4.1199,3.4448,3.4838,3.4968,3.576,3.6166,3.6966,3.7664,4.2132,3.5068,3.6227,3.6248,3.7189,3.7621,4.2805,3.5157,3.5846,3.6656,3.7038,3.718,3.7973,3.8133,3.8357,3.8782,4.3187,2.9056,2.9384,3.6823,3.753,3.8485,3.7971,3.8622,3.9569,2.954,2.9485,3.8338,4.0218,4.402,3.7869,3.9924,4.424,4.2553,4.278,4.3584,4.4103,4.4162,3.6904,3.6682,3.7603,4.3868,4.8635,4.3943,4.444,4.4933,4.9302,4.9317,2.2399,2.266,2.237,2.2761,2.3063,1.9523,1.9523,1.9355,2.0005,2.7748,2.8563,2.8869,3.523,3.4955,3.5473,3.5465,3.5879,2.9535,3.014,3.0448,3.1586,2.9131,3.2037,3.2726,3.087,3.1013,3.2817,3.0279,3.0314,3.0547,3.1139,3.2102,3.2292,3.2629,3.4106,3.0612,3.0992,3.1721,3.1664,3.2735,3.3156,3.5332,3.0855,3.1909,3.2052,3.2561,3.409,3.4697,3.1189,3.0954,3.2515,3.3281,3.3498,3.4441,3.5083,3.4772,3.593,3.6257,3.7356,3.1684,3.1855,3.2976,3.2732,3.5165,3.5536,3.5469,3.6207,3.764,3.7662,3.8655,3.2608,3.2886,3.3276,3.3542,3.3711,3.4337,3.4306,3.4542,3.6322,3.6248,3.2469,3.2824,3.3342,3.3467,3.4218,3.5207,3.5976,3.6882,3.6735,4.0786,3.2862,3.398,3.44,3.6463,3.6639,3.7142,3.6973,4.1632,3.3436,3.5484,3.5664,3.5946,3.6906,3.7142,3.8227,4.2735,3.4857,3.4864,3.8507,2.9534,3.4932,3.7129,3.8983,4.3529,3.0191,3.5789,3.8325,4.0026,4.3648,3.0339,3.7737,3.8385,4.0134,4.0466,4.0795,4.3961,3.8781,3.9971,4.0039,4.1392,4.2047,4.2311,4.4081,4.4396,4.4424,3.655,3.6888,3.7118,3.7898,3.7464,4.4232,4.3764,4.4093,4.4458,4.5083,4.854,4.8591,4.9435,4.9236,1.9502,2.3431,2.3852,1.9313,1.9421,2.3843,2.3866,2.0914,2.8854,2.9674,2.9725,3.5464,2.4368,2.4422,3.5651,3.6129,2.4691,2.9799,2.9697,3.0065,3.2123,3.2665,2.9842,3.0307,3.0943,3.1158,3.2136,3.0203,3.0576,3.3323,3.3297,3.454,3.0491,3.0482,3.0723,3.1262,3.4756,3.5421,3.078,3.1848,3.2069,3.2812,3.4853,3.5621,3.1332,3.1554,3.2431,3.2234,3.3105,3.3342,2.792,3.1607,3.286,3.3092,3.3442,3.3765,3.3883,3.4447,3.656,3.6426,3.6633,3.7204,3.7935,3.8519,3.2095,3.3604,3.365,3.3457,3.4418,3.4148,3.5372,3.6815,3.9055,3.2664,3.3413,3.3706,3.3734,3.4323,3.4741,3.4741,3.5194,3.5489,3.6762,3.6794,3.9634,3.999,3.2586,3.2859,3.3833,3.3206,3.4558,3.5136,3.4822,3.5647,3.6048,3.61,3.7114,4.1286,3.4012,3.4547,3.5083,3.5668,3.5813,3.7421,4.2041,3.3636,3.8001,3.7877,3.5025,3.5822,3.8705,4.3215,2.9446,3.0291,3.518,3.62,3.9291,4.3539,2.9864,3.0472,3.6428,3.783,3.8052,4.0099,3.8072,3.9479,3.9104,4.0828,4.4928,4.422,3.8693,3.9059,4.4277,3.8726,4.049,4.0855,4.2817,4.3521,4.3407,4.4145,4.4818,3.7188,3.7284,3.7514,3.7718,4.4026,4.3988,4.3978,4.4471,4.7865,4.8502,4.8302,4.894,2.3482,2.4074,2.0215,2.0386,2.3931,2.5031,2.0929,2.0803,2.9283,2.0615,2.9249,2.9068,2.9013,2.9549,2.9498,3.5154,3.5332,3.5673,2.4535,2.4664,3.5921,3.5946,3.6258,2.4624,2.5028,2.9898,3.0574,2.9205,3.0822,3.0737,3.202,2.9242,3.336,3.0504,3.4467,3.0757,3.0816,3.1665,3.4372,3.065,3.2098,3.5565,3.583,3.1165,3.2797,2.8252,2.7901,3.2029,3.2043,3.3265,3.3914,3.687,3.2629,3.4251,3.6592,3.2819,3.3698,3.3694,3.3817,3.4168,3.48,3.7313,4.0472,3.3047,3.3559,3.3787,3.7804,3.3282,3.8389,3.4208,3.8455,4.251,3.8673,2.9681,3.0052,3.5544,3.5712,3.9354,3.9907,3.0832,3.1149,3.6543,4.3778,3.8176,3.8469,3.9267,3.9245,4.0519,4.0832,4.1543,4.2379,4.5218,4.0571,4.2205,4.3936,3.7082,3.757,3.7386,3.7685,3.7976,3.7842,4.3903,4.4186,4.4564,4.455,4.8283,4.8231,4.9068,4.8912,4.9264,4.9059,2.4049,2.4318,2.3576,2.1437,2.2069,2.2169,2.9262,3.5758,3.5753,3.6338,2.5205,2.5797,2.9532,3.0393,3.0531,3.2102,3.2394,2.9793,3.0633,3.2725,2.9862,3.0683,2.9836,3.3039,3.0301,3.1287,3.5559,3.1167,3.1862,3.5359,3.6147,3.1768,3.1842,3.2608,3.2671,3.2322,3.3077,2.866,2.8593,3.2387,3.3139,3.3324,3.3893,3.7235,3.7001,3.7707,3.8127,3.8535,3.2809,3.2919,3.3428,3.368,3.4344,3.4397,3.7026,3.8474,3.92,3.9831,3.3047,3.3195,3.4007,3.3463,3.4171,3.7731,4.0322,3.279,3.3001,3.3593,3.3975,3.7968,3.3956,3.8716,4.2167,3.421,3.9116,3.8928,4.3396,4.2704,3.0986,3.5809,4.0006,4.4157,3.1107,3.6338,4.0332,3.6638,3.6927,3.9059,4.1373,4.479,4.4331,4.0079,4.1942,4.3014,3.9271,3.9831,4.2032,4.3153,4.3574,4.3685,4.4603,4.1407,4.2321,3.7395,3.7998,4.4266,4.4409,4.4508,4.8571,4.9355,2.1297,2.1805,2.1422,2.2137,2.548,2.5691,2.224,2.2304,2.9658,3.1021,3.6044,3.0514,3.6206,3.6755,2.6386,2.8865,2.9754,3.0188,3.0638,3.0948,3.1882,2.9308,3.2831,3.3295,2.9661,3.5355,3.1513,3.1793,3.6084,3.6636,3.1989,3.2023,3.2209,3.274,2.9551,2.9185,3.3557,3.2939,3.7547,3.302,3.3213,3.3682,3.3488,3.3863,3.7485,3.8451,3.3364,3.3508,3.4382,3.8247,4.0764,3.2906,3.3532,3.3884,3.375,3.8431,4.1187,3.3299,3.8886,3.4348,3.9409,4.3117,3.0803,3.9572,3.1017,3.1181,3.1585,3.632,3.9562,3.1454,3.1762,3.6885,4.0602,4.1301,3.7088,4.4312,3.9867,3.987,4.4478,3.8977,4.0062,4.0842,4.1908,4.3974,4.445,4.1715,3.7926,3.807,4.3438,4.3345,4.3771,4.7817,4.8101,2.5228,2.5524,2.2103,2.1977,3.0122,3.0392,3.0542,2.9871,3.0036,3.0189,3.5915,3.614,3.0287,3.0475,3.2217,3.2491,3.6934,2.7669,2.9412,3.3538,2.7936,3.0134,3.0113,3.0038,3.5827,3.5668,3.6511,3.6504,3.2287,3.1877,3.2723,3.0356,3.0068,3.0547,3.3488,3.3073,3.3684,3.7906,3.8135,3.835,3.8735,3.9726,4.0142,3.822,4.0576,3.3627,3.8936,4.1309,4.1998,3.3507,3.3966,3.9465,4.2576,3.471,3.9707,3.9788,4.322,3.1492,4.058,4.3898,3.1767,3.6298,4.1462,4.4287,3.6727,3.7896,4.1468,4.228,3.7508,4.3075,4.3533,4.4066,4.4247,4.0146,4.0197,4.0276,4.0927,4.2967,4.257,4.2894,3.7679,3.7963,3.8486,4.4198,4.4547,4.8313,4.8534,4.857,2.4258,2.9353,2.9176,3.0095,3.2145,3.0433,3.0647,3.1008,3.2776,2.7188,2.9422,2.927,2.9876,3.2771,3.3415,2.7485,2.8112,2.9711,3.3644,3.5845,3.5933,3.7075,3.1799,3.6699,3.1606,3.236,3.2523,3.0125,3.0115,3.0816,3.2649,3.3003,3.0267,3.0834,3.1039,3.3155,3.3605,3.9286,3.9378,3.3673,3.8768,3.946,4.0088,4.0345,4.1142,3.3211,3.997,3.3677,3.9742,4.189,3.4459,4.3098,3.1945,4.0753,3.2794,4.1128,4.3734,3.7021,4.1607,4.415,3.7165,3.7531,4.2878,4.3293,4.3977,4.4373,3.7666,4.3617,4.3936,4.0227,4.0554,4.2297,4.2146,4.1055,4.142,4.1592,4.3527,4.3595,2.6586,2.6617,2.3402,2.3501,2.6615,2.7169,2.39,2.7476,2.7194,3.095,3.1349,3.1782,3.111,3.1991,2.8694,3.1868,3.195,2.9582,2.9289,3.2421,3.2356,3.0131,3.0685,3.0292,3.2686,3.3211,3.66,2.8931,2.8829,3.2892,3.6283,3.6741,3.7244,2.8908,3.0351,3.3486,3.6823,3.6845,3.7149,2.85,2.9892,3.6209,3.6817,2.92,2.9895,2.9938,3.6075,3.7148,3.0105,3.076,3.6746,3.7107,3.1409,3.1214,3.1959,3.1903,3.1908,3.1081,3.0662,3.1536,3.229,3.2101,3.212,3.3007,3.0735,3.0835,3.184,3.2216,3.2782,3.2747,3.3266,3.3687,4.0385,3.3792,4.0427,4.0837,4.1346,3.3847,3.431,4.0912,3.4352,3.4702,4.0702,4.2228,4.2492,3.1648,4.1387,4.1524,4.3169,4.3294,3.2814,4.284,4.3054,4.3507,4.3334,3.6685,3.7929,4.3414,4.3823,3.7552,3.7747,3.7994,3.7993,3.846,4.0798,4.124,4.1278,3.8429,3.8054,3.8769,4.1541,4.3737,4.3249,4.3528,3.8224,3.8785,3.8713,4.1891,4.2177,4.3556,4.4898,4.186,4.4959,4.5261,4.5289,4.348,4.3753,4.3936,4.4107,4.7004,4.7268,4.3786,4.4309,4.4321,4.7166,4.7443,4.7468,4.7867,4.8121,2.6828,2.6959,2.6951,2.7637,2.8387,2.577,2.8129,2.8195,2.8612,3.0939,3.1486,3.1768,2.5773,2.9039,2.913,2.9401,3.1636,3.2024,2.961,2.958,3.0069,3.2041,3.2098,3.24,2.9612,2.9754,3.0512,3.2007,3.2962,3.3245,2.8464,3.2599,3.2847,3.2766,2.8717,2.9881,3.3956,3.3215,3.6671,3.643,3.6721,3.694,2.964,3.0134,3.6669,3.7009,3.7008,3.7523,3.704,3.6183,3.6609,3.6996,3.7373,2.9988,3.0355,3.7323,3.7276,3.033,3.1196,3.7384,3.1493,3.1108,3.187,3.1813,3.2825,3.2414,3.2506,3.272,3.3838,3.3571,3.4339,4.1371,4.1983,3.4152,3.448,3.4553,4.1717,4.1766,3.2393,3.3267,3.4192,4.2825,3.3449,4.2688,4.2866,3.7586,3.7684,3.7804,3.7527,3.8376,3.8535,3.7969,3.821,3.8114,3.8845,3.7956,3.8896,4.1795,4.2303,3.8616,3.9154,4.1903,4.2338,4.257,4.4677,4.4698,4.2133,4.2721,4.3169,4.495,4.5062,4.556,4.2795,4.3603,4.5297,4.614,4.2878,4.3263,4.3791,4.5991,4.6821,4.6762,4.3636,4.4195,4.4248,4.6804,4.7609,4.4429,4.7323,4.7522,4.8089,4.7736,2.7922,2.7855,2.5201,2.5565,2.58,2.8594,2.9093,2.5381,2.6091,2.6366,3.185,3.2712,2.6915,2.6913,2.7431,2.9744,2.9767,3.3024,2.7578,2.7031,2.8343,3.0225,3.2843,3.2875,2.8633,2.8915,2.9288,3.3328,3.2871,2.8898,2.9119,2.9134,3.6863,3.6803,3.7391,3.7197,3.751,3.7274,3.7238,3.7643,3.3893,3.3945,3.3063,3.2734,3.3256,3.3665,3.4254,3.4471,3.4732,3.3027,3.2935,3.3711,3.3902,3.4385,3.4403,3.4436,3.359,3.3559,3.8012,3.8218,3.7991,3.8407,3.826,3.8113,3.8584,3.8782,4.198,4.2561,4.2605,4.4652,4.2689,4.5113,4.5578,4.3045,4.3444,4.6498,4.3718,4.3694,4.6187,4.7399,4.7211,2.6066,2.603,2.5901,2.7468,2.6867,2.69,2.8069,2.8053,2.8642,2.8842,2.9376,3.4295,3.3873,3.3187,3.3499,3.4973,3.4371,3.4515,3.3298,3.4113,3.4684,3.4734,3.4112,3.4463,2.7154,2.8077,3.4473,3.4114
